gene ID,log2FC,p-value
CGI_10003248,0.010577072,NA
CGI_10003252,0.026858747,NA
CGI_10003256,-0.008988053,NA
CGI_10003261,0.033842957,NA
CGI_10003283,-0.047339884,NA
CGI_10003290,0.023015898,NA
CGI_10003291,0.037319304,NA
CGI_10003292,0.070166863,NA
CGI_10003295,-0.016522888,NA
CGI_10003297,-0.003179124,NA
CGI_10003302,-0.039965044,NA
CGI_10003315,-0.01240142,NA
CGI_10003324,-0.028435118,NA
CGI_10003325,0.093961881,NA
CGI_10003329,-0.055167709,NA
CGI_10003333,-0.005806929,NA
CGI_10003335,0.035315345,NA
CGI_10003340,0.003350465,NA
CGI_10003353,NA,NA
CGI_10003357,NA,NA
CGI_10003358,0.009466853,NA
CGI_10003360,0.014414831,NA
CGI_10003364,NA,NA
CGI_10003370,-0.011626238,NA
CGI_10003374,NA,NA
CGI_10003386,0.059531288,NA
CGI_10003389,-0.029041442,NA
CGI_10003398,-0.019438897,NA
CGI_10003399,NA,NA
CGI_10003405,-0.00943012,NA
CGI_10003411,-0.033565347,NA
CGI_10003412,-0.01240142,NA
CGI_10003420,0.009245289,NA
CGI_10003427,0.022252682,NA
CGI_10003428,0.018647992,NA
CGI_10003429,0.090168165,NA
CGI_10003437,-0.009184482,NA
CGI_10003447,0.086937686,NA
CGI_10003451,NA,NA
CGI_10003459,0.016376183,NA
CGI_10003460,0.001195007,NA
CGI_10003466,-0.087439751,NA
CGI_10003486,NA,NA
CGI_10003488,-0.022899803,NA
CGI_10003489,0.003350465,NA
CGI_10003493,NA,NA
CGI_10003494,NA,NA
CGI_10003495,NA,NA
CGI_10003497,NA,NA
CGI_10003498,-0.006426476,NA
CGI_10003501,0.166448918,NA
CGI_10003502,NA,NA
CGI_10003503,-0.009184482,NA
CGI_10003504,0.013262317,NA
CGI_10003505,-0.018409403,NA
CGI_10003506,NA,NA
CGI_10003513,0.035880659,NA
CGI_10003518,-0.032549378,NA
CGI_10003520,-0.028319118,NA
CGI_10003522,0.000762321,NA
CGI_10003537,-0.009184482,NA
CGI_10003545,0.037541558,NA
CGI_10003550,0.200960648,NA
CGI_10003557,0.003350465,NA
CGI_10003559,-0.018504606,NA
CGI_10003567,-0.025212934,NA
CGI_10003568,0.083658899,NA
CGI_10003575,NA,NA
CGI_10003576,0.064843409,NA
CGI_10003577,-0.003052406,NA
CGI_10003586,-0.103675353,NA
CGI_10003587,-0.009184482,NA
CGI_10003606,-0.03093098,NA
CGI_10003610,-0.055770248,NA
CGI_10003611,0.059435445,NA
CGI_10003630,-0.071287996,NA
CGI_10003644,-0.026097939,NA
CGI_10003645,-0.137021633,NA
CGI_10003653,0.035357607,NA
CGI_10003655,-0.012935838,NA
CGI_10003656,0.031900606,NA
CGI_10003659,0.076063502,NA
CGI_10003672,0.036766831,NA
CGI_10003673,-0.009184482,NA
CGI_10003674,0.06548778,NA
CGI_10003677,0.052236631,NA
CGI_10003678,NA,NA
CGI_10003679,0.003350465,NA
CGI_10003680,0.019706305,NA
CGI_10003681,NA,NA
CGI_10003682,NA,NA
CGI_10003683,0.023176542,NA
CGI_10003685,0.073099325,NA
CGI_10003686,-0.016423292,NA
CGI_10003687,NA,NA
CGI_10003690,0.004243711,NA
CGI_10003705,-0.044859163,NA
CGI_10003707,0.02623022,NA
CGI_10003708,0.003390981,NA
CGI_10003709,0.004930608,NA
CGI_10003713,0.026031467,NA
CGI_10003714,-0.009119406,NA
CGI_10003716,0.080589513,NA
CGI_10003725,-0.021953931,NA
CGI_10003727,0.025474168,NA
CGI_10003737,-0.036803643,NA
CGI_10003739,0.002023953,NA
CGI_10003747,-0.007138553,NA
CGI_10003748,0.052848447,NA
CGI_10003754,NA,NA
CGI_10003757,NA,NA
CGI_10003761,0.004806141,NA
CGI_10003775,NA,NA
CGI_10003781,NA,NA
CGI_10003782,0.003350465,NA
CGI_10003784,NA,NA
CGI_10003788,0.003350465,NA
CGI_10003789,-0.030773433,NA
CGI_10003790,NA,NA
CGI_10003791,0.039515727,NA
CGI_10003792,0.018101008,NA
CGI_10003793,-0.027313865,NA
CGI_10003803,0.009827523,NA
CGI_10003804,0.053417074,NA
CGI_10003805,0.007599489,NA
CGI_10003808,0.015491511,NA
CGI_10003811,0.010577072,NA
CGI_10003822,-0.009184482,NA
CGI_10003827,-0.071431095,NA
CGI_10003835,0.072034885,NA
CGI_10003836,0.079755579,NA
CGI_10003846,NA,NA
CGI_10003847,0.085595218,NA
CGI_10003852,NA,NA
CGI_10003861,0.031490811,NA
CGI_10003867,0.104711342,NA
CGI_10003875,0.039390697,NA
CGI_10003882,0.024250778,NA
CGI_10003884,0.003350465,NA
CGI_10003885,NA,NA
CGI_10003888,0.024250778,NA
CGI_10003902,-0.034626468,NA
CGI_10003903,NA,NA
CGI_10003908,0.053041567,NA
CGI_10003909,0.02450197,NA
CGI_10003917,NA,NA
CGI_10003934,-0.044643881,NA
CGI_10003935,NA,NA
CGI_10003937,0.126228175,NA
CGI_10003947,-0.039523854,NA
CGI_10003952,-0.003280065,NA
CGI_10003953,NA,NA
CGI_10003955,NA,NA
CGI_10003965,0.019362448,NA
CGI_10003973,0.009362531,NA
CGI_10003974,-0.043272284,NA
CGI_10003975,0.045818374,NA
CGI_10003978,NA,NA
CGI_10003981,-0.002982014,NA
CGI_10003985,0.009827523,NA
CGI_10003986,0.01215117,NA
CGI_10004010,-0.032670549,NA
CGI_10004011,0.037939857,NA
CGI_10004014,-0.003707882,NA
CGI_10004016,-0.036193012,NA
CGI_10004017,-0.069141169,NA
CGI_10004019,NA,NA
CGI_10004020,0.013465089,NA
CGI_10004024,0.037861552,NA
CGI_10004031,-0.04700219,NA
CGI_10004032,-0.0114177,NA
CGI_10004033,-0.043141484,NA
CGI_10004037,0.073041462,NA
CGI_10004039,0.004049729,NA
CGI_10004040,-0.096316363,NA
CGI_10004041,-0.000217539,NA
CGI_10004044,-0.061560243,NA
CGI_10004045,-0.044511025,NA
CGI_10004047,0.004668219,NA
CGI_10004048,NA,NA
CGI_10004051,NA,NA
CGI_10004055,-0.003212496,NA
CGI_10004056,0.003350465,NA
CGI_10004068,0.141563658,NA
CGI_10004071,-0.065091705,NA
CGI_10004073,0.0903666,NA
CGI_10004080,NA,NA
CGI_10004082,-0.060110119,NA
CGI_10004083,0.003350465,NA
CGI_10004084,0.011942607,NA
CGI_10004104,0.048981122,NA
CGI_10004117,NA,NA
CGI_10004119,NA,NA
CGI_10004120,NA,NA
CGI_10004121,NA,NA
CGI_10004135,0.02205528,NA
CGI_10004149,0.003246371,NA
CGI_10004158,0.000147277,NA
CGI_10004171,0.072986271,NA
CGI_10004172,-0.055533157,NA
CGI_10004182,-0.021182801,NA
CGI_10004184,NA,NA
CGI_10004185,NA,NA
CGI_10004189,NA,NA
CGI_10004190,-0.009184482,NA
CGI_10004191,-0.027870605,NA
CGI_10004194,-0.019112857,NA
CGI_10004195,0.001825282,NA
CGI_10004199,0.025782065,NA
CGI_10004206,0.108480486,NA
CGI_10004212,-0.09537639,NA
CGI_10004226,NA,NA
CGI_10004234,NA,NA
CGI_10004235,0.035016773,NA
CGI_10004236,NA,NA
CGI_10004237,-0.111253529,NA
CGI_10004239,0.031027982,NA
CGI_10004243,0.017821818,NA
CGI_10004248,0.017979375,NA
CGI_10004249,0.037043934,NA
CGI_10004254,0.018647992,NA
CGI_10004257,0.003869331,NA
CGI_10004258,NA,NA
CGI_10004266,0.083999897,NA
CGI_10004268,-0.01701958,NA
CGI_10004270,-0.030390344,NA
CGI_10004279,NA,NA
CGI_10004282,0.052714357,NA
CGI_10004283,-0.014744871,NA
CGI_10004287,0.025965522,NA
CGI_10004305,NA,NA
CGI_10004306,-0.019107522,NA
CGI_10004311,0.02403174,NA
CGI_10004312,NA,NA
CGI_10004313,-0.049552117,NA
CGI_10004315,0.029612714,NA
CGI_10004316,0.020529147,NA
CGI_10004320,0.040603767,NA
CGI_10004323,NA,NA
CGI_10004324,0.083273316,NA
CGI_10004326,NA,NA
CGI_10004331,0.185911037,NA
CGI_10004337,-0.00395162,NA
CGI_10004339,0.045503319,NA
CGI_10004349,-0.029508909,NA
CGI_10004350,-0.003280065,NA
CGI_10004351,NA,NA
CGI_10004354,NA,NA
CGI_10004356,0.018427548,NA
CGI_10004358,NA,NA
CGI_10004359,0.052239847,NA
CGI_10004366,0.211052015,NA
CGI_10004367,-0.015052135,NA
CGI_10004368,0.003962935,NA
CGI_10004373,0.04690169,NA
CGI_10004378,NA,NA
CGI_10004379,NA,NA
CGI_10004380,-0.018819685,NA
CGI_10004382,0.036582432,NA
CGI_10004386,-0.018205699,NA
CGI_10004389,NA,NA
CGI_10004390,NA,NA
CGI_10004391,NA,NA
CGI_10004393,NA,NA
CGI_10004400,0.031965312,NA
CGI_10004403,-0.037864747,NA
CGI_10004413,NA,NA
CGI_10004414,-0.018426202,NA
CGI_10004419,NA,NA
CGI_10004420,0.003350465,NA
CGI_10004426,-0.003179124,NA
CGI_10004430,0.056183857,NA
CGI_10004439,0.003350465,NA
CGI_10004442,-0.047379949,NA
CGI_10004465,0.022864635,NA
CGI_10004470,NA,NA
CGI_10004476,-0.129910129,NA
CGI_10004481,NA,NA
CGI_10004492,NA,NA
CGI_10004493,NA,NA
CGI_10004494,-0.009184482,NA
CGI_10004495,-0.008751633,NA
CGI_10004496,0.016432309,NA
CGI_10004498,-0.050602312,NA
CGI_10004500,-0.023666289,NA
CGI_10004501,-0.102516177,NA
CGI_10004506,0.044887156,NA
CGI_10004508,-0.009184482,NA
CGI_10004509,NA,NA
CGI_10004510,-0.068439515,NA
CGI_10004522,NA,NA
CGI_10004525,0.067568348,NA
CGI_10004526,0.09094799,NA
CGI_10004529,-7.03118E-05,NA
CGI_10004531,-0.017620137,NA
CGI_10004551,-0.007706053,NA
CGI_10004559,NA,NA
CGI_10004568,0.059048149,NA
CGI_10004580,NA,NA
CGI_10004581,NA,NA
CGI_10004586,-0.002982014,NA
CGI_10004587,NA,NA
CGI_10004600,-0.035889376,NA
CGI_10004602,-0.009184482,NA
CGI_10004607,NA,NA
CGI_10004615,NA,NA
CGI_10004619,0.004806141,NA
CGI_10004623,0.144091716,NA
CGI_10004624,-0.009184482,NA
CGI_10004638,NA,NA
CGI_10004640,NA,NA
CGI_10004641,NA,NA
CGI_10004642,-0.018409403,NA
CGI_10004648,-0.003228822,NA
CGI_10004668,0.011470545,NA
CGI_10004672,NA,NA
CGI_10004674,NA,NA
CGI_10004677,0.003350465,NA
CGI_10004685,0.047903313,NA
CGI_10004686,NA,NA
CGI_10004689,-0.026634161,NA
CGI_10004697,NA,NA
CGI_10004699,-0.046311428,NA
CGI_10004721,0.025663569,NA
CGI_10004728,0.000678426,NA
CGI_10004729,NA,NA
CGI_10004730,NA,NA
CGI_10004735,-0.040761526,NA
CGI_10004739,-0.016958544,NA
CGI_10004744,-0.127755643,NA
CGI_10004746,-0.036973637,NA
CGI_10004747,-0.009184482,NA
CGI_10004748,-0.022979334,NA
CGI_10004753,0.024250778,NA
CGI_10004754,0.050489954,NA
CGI_10004776,0.009827523,NA
CGI_10004782,NA,NA
CGI_10004791,-0.003401079,NA
CGI_10004796,0.005082392,NA
CGI_10004806,0.010577072,NA
CGI_10004807,0.004519751,NA
CGI_10004810,NA,NA
CGI_10004814,-0.063192804,NA
CGI_10004815,0.018647992,NA
CGI_10004825,0.003350465,NA
CGI_10004836,NA,NA
CGI_10004845,-0.047240037,NA
CGI_10004850,0.07193707,NA
CGI_10004853,0.025223589,NA
CGI_10004856,0.033339362,NA
CGI_10004857,-0.110374501,NA
CGI_10004870,0.003350465,NA
CGI_10004872,0.134331475,NA
CGI_10004876,-0.028748379,NA
CGI_10004877,NA,NA
CGI_10004879,0.006735574,NA
CGI_10004880,NA,NA
CGI_10004881,NA,NA
CGI_10004882,NA,NA
CGI_10004883,-0.099526917,NA
CGI_10004897,0.025155835,NA
CGI_10004900,-0.009184482,NA
CGI_10004903,-0.040471109,NA
CGI_10004905,0.029585164,NA
CGI_10004907,0.002756098,NA
CGI_10004910,-0.063341841,NA
CGI_10004913,0.037079904,NA
CGI_10004920,0.000375492,NA
CGI_10004928,-0.020568707,NA
CGI_10004943,-0.09389959,NA
CGI_10004954,0.032240229,NA
CGI_10004959,NA,NA
CGI_10004961,0.031947251,NA
CGI_10004971,0.025812268,NA
CGI_10004977,NA,NA
CGI_10004978,NA,NA
CGI_10004980,-0.031889939,NA
CGI_10004990,-0.009184482,NA
CGI_10005010,-0.009184482,NA
CGI_10005011,NA,NA
CGI_10005013,NA,NA
CGI_10005016,-0.124489525,NA
CGI_10005025,-0.027528565,NA
CGI_10005026,-0.129729534,NA
CGI_10005028,NA,NA
CGI_10005038,NA,NA
CGI_10005043,NA,NA
CGI_10005045,0.028747032,NA
CGI_10005064,0.01241335,NA
CGI_10005066,-0.023807089,NA
CGI_10005067,0.118139319,NA
CGI_10005068,0.023231775,NA
CGI_10005069,NA,NA
CGI_10005070,-0.009184482,NA
CGI_10005073,0.016566109,NA
CGI_10005074,-0.016958544,NA
CGI_10005075,NA,NA
CGI_10005078,NA,NA
CGI_10005079,0.11129484,NA
CGI_10005093,0.004153639,NA
CGI_10005100,-0.146138716,NA
CGI_10005104,0.012131046,NA
CGI_10005108,0.077654136,NA
CGI_10005113,NA,NA
CGI_10005114,-0.013939512,NA
CGI_10005117,-0.032549378,NA
CGI_10005118,NA,NA
CGI_10005119,0.012733683,NA
CGI_10005120,-0.101734067,NA
CGI_10005123,-0.054042169,NA
CGI_10005132,0.020899665,NA
CGI_10005134,0.003200408,NA
CGI_10005137,0.026481853,NA
CGI_10005138,-0.06271251,NA
CGI_10005139,0.086927508,NA
CGI_10005147,-0.01518315,NA
CGI_10005148,0.003350465,NA
CGI_10005151,NA,NA
CGI_10005152,-0.002828649,NA
CGI_10005153,-0.031971425,NA
CGI_10005161,-0.005301648,NA
CGI_10005165,-0.012613496,NA
CGI_10005166,0.007121155,NA
CGI_10005169,-0.129418038,NA
CGI_10005170,-0.021443694,NA
CGI_10005172,-0.035537662,NA
CGI_10005173,0.059214478,NA
CGI_10005187,-0.050334386,NA
CGI_10005192,NA,NA
CGI_10005195,-0.009184482,NA
CGI_10005201,0.08734864,NA
CGI_10005203,0.003350465,NA
CGI_10005204,NA,NA
CGI_10005228,0.025659242,NA
CGI_10005229,-0.028402502,NA
CGI_10005230,0.074443174,NA
CGI_10005231,NA,NA
CGI_10005245,0.171421254,NA
CGI_10005246,0.100785403,NA
CGI_10005247,0.0862085,NA
CGI_10005262,-0.009184482,NA
CGI_10005275,0.083658016,NA
CGI_10005279,-0.009184482,NA
CGI_10005281,-0.009184482,NA
CGI_10005288,NA,NA
CGI_10005292,-0.041042449,NA
CGI_10005299,0.009245289,NA
CGI_10005300,-0.002547715,NA
CGI_10005305,0.003350465,NA
CGI_10005315,-0.054921026,NA
CGI_10005316,NA,NA
CGI_10005318,0.026749994,NA
CGI_10005320,-0.040217131,NA
CGI_10005327,-0.00908014,NA
CGI_10005334,NA,NA
CGI_10005335,0.008730177,NA
CGI_10005342,-0.015889485,NA
CGI_10005348,NA,NA
CGI_10005350,0.009827523,NA
CGI_10005355,NA,NA
CGI_10005363,NA,NA
CGI_10005368,-0.004756317,NA
CGI_10005369,NA,NA
CGI_10005373,NA,NA
CGI_10005378,0.01485582,NA
CGI_10005391,-0.039799428,NA
CGI_10005394,NA,NA
CGI_10005396,0.004231252,NA
CGI_10005401,0.002977887,NA
CGI_10005402,0.019372307,NA
CGI_10005408,NA,NA
CGI_10005409,-0.009184482,NA
CGI_10005413,0.035772554,NA
CGI_10005417,-0.027642447,NA
CGI_10005441,-0.065716134,NA
CGI_10005442,NA,NA
CGI_10005443,0.022601819,NA
CGI_10005447,-0.077190824,NA
CGI_10005464,0.077435051,NA
CGI_10005465,NA,NA
CGI_10005480,-0.009184482,NA
CGI_10005497,0.059848129,NA
CGI_10005498,0.004231252,NA
CGI_10005501,-0.06062271,NA
CGI_10005504,0.031989546,NA
CGI_10005505,-0.019438897,NA
CGI_10005506,NA,NA
CGI_10005507,0.029280256,NA
CGI_10005510,0.030195504,NA
CGI_10005513,-0.002982014,NA
CGI_10005519,0.002745631,NA
CGI_10005524,-0.032266352,NA
CGI_10005528,0.022703676,NA
CGI_10005532,-0.032005438,NA
CGI_10005533,-0.009184482,NA
CGI_10005539,-0.019112857,NA
CGI_10005554,NA,NA
CGI_10005559,-0.008149036,NA
CGI_10005562,0.026021293,NA
CGI_10005565,0.103382478,NA
CGI_10005574,0.038533414,NA
CGI_10005578,-0.030260059,NA
CGI_10005579,0.002099959,NA
CGI_10005581,0.084222485,NA
CGI_10005589,NA,NA
CGI_10005593,-0.079842384,NA
CGI_10005595,NA,NA
CGI_10005604,NA,NA
CGI_10005606,-0.01518315,NA
CGI_10005607,-0.016358865,NA
CGI_10005608,-0.055229986,NA
CGI_10005612,NA,NA
CGI_10005613,0.087481074,NA
CGI_10005616,0.08012509,NA
CGI_10005617,NA,NA
CGI_10005622,-0.019566028,NA
CGI_10005627,-0.043429437,NA
CGI_10005630,NA,NA
CGI_10005634,0.021427051,NA
CGI_10005635,-0.04186071,NA
CGI_10005640,-0.023086375,NA
CGI_10005642,0.010393803,NA
CGI_10005644,NA,NA
CGI_10005654,0.003350465,NA
CGI_10005656,-0.037732647,NA
CGI_10005657,-0.009184482,NA
CGI_10005659,-0.003052406,NA
CGI_10005660,0.007750758,NA
CGI_10005664,-0.001040429,NA
CGI_10005677,-0.130616497,NA
CGI_10005682,0.054296856,NA
CGI_10005684,0.003456926,NA
CGI_10005688,NA,NA
CGI_10005696,0.003350465,NA
CGI_10005697,0.009827523,NA
CGI_10005705,-0.064325303,NA
CGI_10005735,-0.004326455,NA
CGI_10005740,-0.003052406,NA
CGI_10005741,-0.119294278,NA
CGI_10005746,0.000948054,NA
CGI_10005747,-0.041810532,NA
CGI_10005754,NA,NA
CGI_10005759,-0.041371342,NA
CGI_10005760,0.018647992,NA
CGI_10005780,-0.033731968,NA
CGI_10005782,NA,NA
CGI_10005785,-0.059111619,NA
CGI_10005791,0.046618263,NA
CGI_10005822,NA,NA
CGI_10005823,-0.009184482,NA
CGI_10005832,-0.001520288,NA
CGI_10005833,-0.038140352,NA
CGI_10005834,0.030504435,NA
CGI_10005835,0.006813886,NA
CGI_10005837,-0.019736175,NA
CGI_10005838,-0.0200872,NA
CGI_10005841,-0.009184482,NA
CGI_10005842,-0.002069279,NA
CGI_10005844,NA,NA
CGI_10005845,-0.009184482,NA
CGI_10005846,NA,NA
CGI_10005857,0.061429259,NA
CGI_10005858,-0.118392043,NA
CGI_10005869,0.013190912,NA
CGI_10005883,NA,NA
CGI_10005891,0.017163307,NA
CGI_10005898,0.065100989,NA
CGI_10005899,0.046532722,NA
CGI_10005919,-0.015889485,NA
CGI_10005920,-0.009184482,NA
CGI_10005921,NA,NA
CGI_10005922,NA,NA
CGI_10005923,-0.009184482,NA
CGI_10005924,-0.028952374,NA
CGI_10005925,NA,NA
CGI_10005926,NA,NA
CGI_10005927,0.077991041,NA
CGI_10005932,NA,NA
CGI_10005936,-0.024488965,NA
CGI_10005938,-0.097868354,NA
CGI_10005939,-0.061360595,NA
CGI_10005942,-0.064196283,NA
CGI_10005950,0.003350465,NA
CGI_10005952,NA,NA
CGI_10005953,-7.4788E-06,NA
CGI_10005955,0.024250778,NA
CGI_10005957,-0.019438897,NA
CGI_10005958,-0.009304396,NA
CGI_10005960,0.149644607,NA
CGI_10005962,NA,NA
CGI_10005963,NA,NA
CGI_10005966,-0.014557642,NA
CGI_10005970,-0.020689405,NA
CGI_10005971,0.005953854,NA
CGI_10005982,-0.001584841,NA
CGI_10005986,NA,NA
CGI_10005989,0.041689757,NA
CGI_10005991,0.003350465,NA
CGI_10005998,-0.014229124,NA
CGI_10006006,NA,NA
CGI_10006009,-0.102161073,NA
CGI_10006010,-0.115496591,NA
CGI_10006011,-0.055377657,NA
CGI_10006019,-0.010903452,NA
CGI_10006029,0.140521675,NA
CGI_10006038,-0.000357853,NA
CGI_10006041,NA,NA
CGI_10006047,0.046646756,NA
CGI_10006050,-0.006656232,NA
CGI_10006052,-0.057720657,NA
CGI_10006055,-0.010598784,NA
CGI_10006064,7.16734E-05,NA
CGI_10006068,NA,NA
CGI_10006074,-0.029150921,NA
CGI_10006077,0.005998427,NA
CGI_10006078,0.012498373,NA
CGI_10006086,-0.0169525,NA
CGI_10006092,0.016259363,NA
CGI_10006093,0.030424244,NA
CGI_10006094,-0.033216409,NA
CGI_10006095,-0.011626238,NA
CGI_10006096,NA,NA
CGI_10006097,NA,NA
CGI_10006099,-0.033565347,NA
CGI_10006100,0.003350465,NA
CGI_10006101,NA,NA
CGI_10006102,-0.149858324,NA
CGI_10006109,0.030837972,NA
CGI_10006125,-0.01041769,NA
CGI_10006134,NA,NA
CGI_10006139,0.041381938,NA
CGI_10006140,NA,NA
CGI_10006143,-0.029491969,NA
CGI_10006144,NA,NA
CGI_10006147,NA,NA
CGI_10006148,0.003350465,NA
CGI_10006151,0.127449864,NA
CGI_10006153,0.793820328,NA
CGI_10006159,0.001908458,NA
CGI_10006163,0.138197217,NA
CGI_10006165,-0.028897197,NA
CGI_10006167,0.10743331,NA
CGI_10006170,-0.003401079,NA
CGI_10006171,-0.019438897,NA
CGI_10006176,0.03385596,NA
CGI_10006189,0.038362049,NA
CGI_10006195,NA,NA
CGI_10006211,0.007740438,NA
CGI_10006220,-0.018504606,NA
CGI_10006227,0.003200403,NA
CGI_10006229,0.058746268,NA
CGI_10006234,0.155624489,NA
CGI_10006235,-0.04992609,NA
CGI_10006237,0.004930608,NA
CGI_10006250,-0.003280065,NA
CGI_10006251,-0.027604074,NA
CGI_10006252,0.088077873,NA
CGI_10006253,-0.040107238,NA
CGI_10006260,-0.009184482,NA
CGI_10006261,0.007750758,NA
CGI_10006262,-0.079561478,NA
CGI_10006266,NA,NA
CGI_10006268,NA,NA
CGI_10006269,-0.012613496,NA
CGI_10006270,NA,NA
CGI_10006271,0.026579956,NA
CGI_10006286,0.015966297,NA
CGI_10006295,0.049445324,NA
CGI_10006296,0.00838036,NA
CGI_10006298,NA,NA
CGI_10006302,NA,NA
CGI_10006306,0.003350465,NA
CGI_10006310,-0.007432649,NA
CGI_10006314,NA,NA
CGI_10006315,-0.009184482,NA
CGI_10006330,0.005749817,NA
CGI_10006332,0.020553697,NA
CGI_10006341,-0.009184482,NA
CGI_10006346,0.026958261,NA
CGI_10006350,-0.009184482,NA
CGI_10006355,NA,NA
CGI_10006364,0.013498032,NA
CGI_10006365,-0.0057897,NA
CGI_10006369,-0.019438897,NA
CGI_10006370,0.058138817,NA
CGI_10006372,0.098678169,NA
CGI_10006378,0.000911732,NA
CGI_10006380,0.126031956,NA
CGI_10006383,0.024408802,NA
CGI_10006393,NA,NA
CGI_10006394,-0.016958544,NA
CGI_10006401,0.014578588,NA
CGI_10006402,0.088108021,NA
CGI_10006420,0.010577072,NA
CGI_10006421,-0.013806749,NA
CGI_10006432,0.091994015,NA
CGI_10006434,-0.024635965,NA
CGI_10006437,NA,NA
CGI_10006449,0.003350465,NA
CGI_10006451,NA,NA
CGI_10006452,0.105978767,NA
CGI_10006456,0.00695578,NA
CGI_10006461,0.000642619,NA
CGI_10006462,-0.003776523,NA
CGI_10006493,-0.050053705,NA
CGI_10006503,0.056194122,NA
CGI_10006508,-0.10268585,NA
CGI_10006513,-0.043090568,NA
CGI_10006519,0.003350465,NA
CGI_10006523,0.088973417,NA
CGI_10006531,-0.009184482,NA
CGI_10006537,-0.015889485,NA
CGI_10006549,NA,NA
CGI_10006553,NA,NA
CGI_10006554,-0.033567041,NA
CGI_10006562,0.025150095,NA
CGI_10006574,-0.085613171,NA
CGI_10006590,0.162544124,NA
CGI_10006597,-0.012669128,NA
CGI_10006608,NA,NA
CGI_10006625,0.027074109,NA
CGI_10006644,0.04660176,NA
CGI_10006648,0.051232189,NA
CGI_10006651,NA,NA
CGI_10006652,-0.020415768,NA
CGI_10006654,-0.013364,NA
CGI_10006655,-0.02381058,NA
CGI_10006660,0.08150355,NA
CGI_10006661,0.056102994,NA
CGI_10006665,0.075829505,NA
CGI_10006673,0.012582825,NA
CGI_10006674,-0.084626676,NA
CGI_10006675,0.006008282,NA
CGI_10006676,-0.022019492,NA
CGI_10006677,-0.003052406,NA
CGI_10006678,-0.016760264,NA
CGI_10006679,-0.071036564,NA
CGI_10006687,NA,NA
CGI_10006688,0.024433034,NA
CGI_10006690,0.00814321,NA
CGI_10006696,NA,NA
CGI_10006697,0.125839902,NA
CGI_10006714,-0.013061741,NA
CGI_10006730,-0.038920042,NA
CGI_10006748,-0.034924881,NA
CGI_10006751,0.019362448,NA
CGI_10006752,-0.028903274,NA
CGI_10006757,0.15094965,NA
CGI_10006758,0.00695578,NA
CGI_10006773,-0.024756242,NA
CGI_10006774,0.006813886,NA
CGI_10006775,0.016432309,NA
CGI_10006776,-0.079500364,NA
CGI_10006777,0.101627551,NA
CGI_10006787,0.035436501,NA
CGI_10006801,NA,NA
CGI_10006802,-0.035260534,NA
CGI_10006809,0.027791714,NA
CGI_10006810,NA,NA
CGI_10006811,NA,NA
CGI_10006818,NA,NA
CGI_10006819,0.058352885,NA
CGI_10006820,-0.011869276,NA
CGI_10006821,NA,NA
CGI_10006822,-0.002982014,NA
CGI_10006828,0.01007306,NA
CGI_10006838,0.035514586,NA
CGI_10006839,NA,NA
CGI_10006862,NA,NA
CGI_10006864,0.010614806,NA
CGI_10006865,NA,NA
CGI_10006866,-0.008963941,NA
CGI_10006878,0.101263401,NA
CGI_10006891,0.052091799,NA
CGI_10006894,-0.031889939,NA
CGI_10006900,NA,NA
CGI_10006910,-0.003212496,NA
CGI_10006913,0.016566109,NA
CGI_10006914,-0.000612481,NA
CGI_10006917,-0.044155954,NA
CGI_10006918,-0.019438897,NA
CGI_10006919,0.027563114,NA
CGI_10006920,-0.006542783,NA
CGI_10006921,0.003350465,NA
CGI_10006922,-0.009184482,NA
CGI_10006930,0.003350465,NA
CGI_10006949,0.138228864,NA
CGI_10006960,NA,NA
CGI_10006962,0.016769158,NA
CGI_10006963,-0.004302803,NA
CGI_10006981,0.014808255,NA
CGI_10006987,-0.019445445,NA
CGI_10006990,0.057242117,NA
CGI_10006991,-0.072790392,NA
CGI_10006993,0.025175117,NA
CGI_10007000,-0.078157446,NA
CGI_10007009,NA,NA
CGI_10007015,0.042245753,NA
CGI_10007017,0.009827523,NA
CGI_10007018,NA,NA
CGI_10007025,NA,NA
CGI_10007028,NA,NA
CGI_10007032,-0.03811929,NA
CGI_10007034,0.028897511,NA
CGI_10007035,NA,NA
CGI_10007036,-0.018504606,NA
CGI_10007044,-0.034358047,NA
CGI_10007045,-0.003164563,NA
CGI_10007046,-0.033386725,NA
CGI_10007054,0.068880221,NA
CGI_10007056,-0.002982014,NA
CGI_10007063,NA,NA
CGI_10007064,0.03385596,NA
CGI_10007079,-0.003280065,NA
CGI_10007083,0.015728884,NA
CGI_10007084,NA,NA
CGI_10007088,0.035437796,NA
CGI_10007089,NA,NA
CGI_10007094,0.14632659,NA
CGI_10007102,0.049247197,NA
CGI_10007113,-0.028319118,NA
CGI_10007115,0.026267935,NA
CGI_10007123,0.0464008,NA
CGI_10007125,NA,NA
CGI_10007139,NA,NA
CGI_10007153,-0.023315664,NA
CGI_10007155,-0.024402078,NA
CGI_10007157,-0.009039343,NA
CGI_10007160,0.009245289,NA
CGI_10007178,0.05667058,NA
CGI_10007185,-0.072584162,NA
CGI_10007199,-0.018375302,NA
CGI_10007206,0.036607136,NA
CGI_10007207,0.062703755,NA
CGI_10007213,0.119318564,NA
CGI_10007219,-0.018504606,NA
CGI_10007220,0.010103876,NA
CGI_10007228,0.009983293,NA
