gene ID,log2FC,p-value
CGI_10012651,-0.028539375,0.982385945
CGI_10003872,0.009974235,0.982420847
CGI_10011539,0.017686271,0.982420847
CGI_10018799,-0.01651029,0.982420847
CGI_10020695,-0.008199897,0.982420847
CGI_10024261,0.021642563,0.982420847
CGI_10011123,0.01312566,0.98244606
CGI_10006246,0.019510146,0.982506645
CGI_10023996,-0.019376177,0.982506645
CGI_10011260,0.02832396,0.982541652
CGI_10015498,0.012893643,0.982541652
CGI_10018152,-0.028152578,0.982541652
CGI_10020213,-0.020262027,0.982541652
CGI_10022762,0.012391176,0.982541652
CGI_10023202,-0.011114883,0.982541652
CGI_10008685,0.023080098,0.982687037
CGI_10021288,-0.015072627,0.982687037
CGI_10000170,-0.020703849,0.982732374
CGI_10019778,0.024770869,0.982866366
CGI_10000618,0.017297848,0.983006174
CGI_10000856,-0.013359518,0.983006174
CGI_10001803,0.025413243,0.983006174
CGI_10002691,-0.026939541,0.983006174
CGI_10003472,0.025742052,0.983006174
CGI_10003579,0.026153277,0.983006174
CGI_10003626,0.019903696,0.983006174
CGI_10004002,0.020236294,0.983006174
CGI_10007504,0.01585766,0.983006174
CGI_10007696,0.014067356,0.983006174
CGI_10007868,0.015310947,0.983006174
CGI_10009741,-0.018806577,0.983006174
CGI_10010680,0.022505727,0.983006174
CGI_10013370,0.009204139,0.983006174
CGI_10013381,0.027432956,0.983006174
CGI_10014685,0.027169692,0.983006174
CGI_10015579,0.022323532,0.983006174
CGI_10017749,0.021135516,0.983006174
CGI_10018882,-0.008321745,0.983006174
CGI_10018946,0.022669161,0.983006174
CGI_10021188,0.007722638,0.983006174
CGI_10022291,-0.024655416,0.983006174
CGI_10022298,0.023782312,0.983006174
CGI_10022355,0.008771815,0.983006174
CGI_10022849,0.018250492,0.983006174
CGI_10023357,-0.015154693,0.983006174
CGI_10023486,-0.012404845,0.983006174
CGI_10024354,0.018189386,0.983006174
CGI_10024944,-0.012416578,0.983006174
CGI_10026390,-0.011924544,0.983006174
CGI_10026992,0.011681419,0.983006174
CGI_10027994,-0.027769683,0.983006174
CGI_10028738,0.018554679,0.983006174
CGI_10005543,0.014264323,0.983060282
CGI_10007422,0.021519988,0.983060282
CGI_10000696,-0.009209572,0.983310831
CGI_10002011,0.026739479,0.983310831
CGI_10003510,0.027015239,0.983310831
CGI_10003695,-0.022888463,0.983310831
CGI_10003870,0.010038106,0.983310831
CGI_10004507,-0.025332178,0.983310831
CGI_10005060,-0.026087312,0.983310831
CGI_10005509,-0.010832645,0.983310831
CGI_10006150,0.019868559,0.983310831
CGI_10006766,-0.017713243,0.983310831
CGI_10007655,0.010736092,0.983310831
CGI_10008020,0.009877249,0.983310831
CGI_10009193,0.026843128,0.983310831
CGI_10009339,-0.016309653,0.983310831
CGI_10009438,-0.009832771,0.983310831
CGI_10010389,-0.014894683,0.983310831
CGI_10010902,0.026070995,0.983310831
CGI_10010930,0.017588972,0.983310831
CGI_10012091,-0.016320621,0.983310831
CGI_10012519,0.02560727,0.983310831
CGI_10012713,-0.011001956,0.983310831
CGI_10012945,-0.01542816,0.983310831
CGI_10012989,0.027057381,0.983310831
CGI_10014090,-0.010733305,0.983310831
CGI_10014680,-0.009632983,0.983310831
CGI_10014875,0.021727404,0.983310831
CGI_10015233,-0.015542917,0.983310831
CGI_10015572,-0.01386458,0.983310831
CGI_10018428,0.027090863,0.983310831
CGI_10019536,0.021319445,0.983310831
CGI_10020329,0.01142216,0.983310831
CGI_10020363,0.01249638,0.983310831
CGI_10020394,0.016259584,0.983310831
CGI_10020698,0.008240265,0.983310831
CGI_10021293,0.022699082,0.983310831
CGI_10023292,-0.009174825,0.983310831
CGI_10023405,0.009259008,0.983310831
CGI_10024870,-0.026843024,0.983310831
CGI_10025164,-0.023204124,0.983310831
CGI_10025897,-0.026088494,0.983310831
CGI_10026401,0.024461467,0.983310831
CGI_10027095,-0.010498744,0.983310831
CGI_10023466,-0.016754234,0.983349877
CGI_10003012,0.026673081,0.983580676
CGI_10002569,-0.026510111,0.983582779
CGI_10004625,0.024967101,0.983582779
CGI_10018158,0.018191551,0.983582779
CGI_10018739,-0.024199006,0.983582779
CGI_10023939,-0.0130026,0.983804853
CGI_10002141,-0.022826407,0.983810178
CGI_10008134,0.02594523,0.983810178
CGI_10010230,0.021139267,0.983810178
CGI_10010509,-0.009566836,0.983810178
CGI_10015332,0.010963863,0.983810178
CGI_10021756,0.024382005,0.983810178
CGI_10023803,-0.024805851,0.983810178
CGI_10013233,-0.013217303,0.983875989
CGI_10002832,-0.026276888,0.983877038
CGI_10004628,0.014203722,0.983877038
CGI_10005448,0.009733373,0.983877038
CGI_10011301,-0.009494982,0.983877038
CGI_10014693,0.026269618,0.983877038
CGI_10013842,0.021690653,0.983882584
CGI_10016976,-0.02116999,0.983939382
CGI_10018848,-0.009611311,0.983939382
CGI_10019788,0.008185761,0.983939382
CGI_10023744,-0.011634445,0.983939382
CGI_10026214,-0.009299828,0.983939382
CGI_10004224,-0.019682515,0.984057551
CGI_10018535,-0.011807678,0.984077726
CGI_10001531,-0.009454865,0.984114479
CGI_10011768,-0.020429627,0.984158287
CGI_10018185,-0.025735143,0.984158287
CGI_10003853,0.012271861,0.984191046
CGI_10004148,-0.019251315,0.984193423
CGI_10004852,0.012377343,0.984193423
CGI_10012343,-0.025804846,0.984193423
CGI_10016330,-0.019986316,0.984193423
CGI_10009617,0.014696069,0.984231248
CGI_10011065,0.025833395,0.984301905
CGI_10027358,0.010504105,0.984301905
CGI_10013111,0.009914521,0.984333664
CGI_10028719,0.015492159,0.984333664
CGI_10005337,0.009572823,0.984456947
CGI_10007903,-0.021042051,0.984456947
CGI_10008325,0.011555367,0.984456947
CGI_10010784,-0.011421084,0.984456947
CGI_10010964,0.016517533,0.984456947
CGI_10011038,0.013660992,0.984456947
CGI_10012379,-0.009031199,0.984456947
CGI_10012670,-0.018470096,0.984456947
CGI_10014523,0.025147303,0.984456947
CGI_10016780,-0.01325295,0.984456947
CGI_10017020,0.023340448,0.984456947
CGI_10025356,-0.016481615,0.984456947
CGI_10026912,-0.016809304,0.984456947
CGI_10027341,0.025198955,0.984456947
CGI_10000783,-0.020986252,0.984480748
CGI_10005594,-0.007905552,0.984480748
CGI_10006708,0.013631913,0.984480748
CGI_10014483,0.014477268,0.984480748
CGI_10016928,-0.007733108,0.984480748
CGI_10019358,-0.022449319,0.984480748
CGI_10022560,-0.016843745,0.984480748
CGI_10002068,-0.025110884,0.984502797
CGI_10010139,-0.007673463,0.984554135
CGI_10018802,0.017970703,0.984617087
CGI_10004573,-0.010588637,0.984651495
CGI_10006005,0.023097603,0.984651495
CGI_10006789,0.024927769,0.984651495
CGI_10006834,-0.010538702,0.984651495
CGI_10021541,0.02519883,0.984651495
CGI_10000692,-0.024093446,0.984682896
CGI_10001851,0.007347482,0.984682896
CGI_10007872,-0.024019552,0.984682896
CGI_10009881,0.010629597,0.984682896
CGI_10010206,0.010161558,0.984682896
CGI_10010299,0.01070753,0.984682896
CGI_10010991,-0.016118313,0.984682896
CGI_10015567,0.020796931,0.984682896
CGI_10018865,0.0104715,0.984682896
CGI_10021500,0.013589001,0.984682896
CGI_10021888,0.009328012,0.984682896
CGI_10022797,-0.016357829,0.984682896
CGI_10023271,-0.017820852,0.984682896
CGI_10023415,-0.023619909,0.984682896
CGI_10025053,-0.020210281,0.984682896
CGI_10025163,-0.010259431,0.984682896
CGI_10025831,0.011749964,0.984682896
CGI_10026903,0.024936372,0.984682896
CGI_10027796,0.022838989,0.984682896
CGI_10028240,-0.019366803,0.984682896
CGI_10004374,-0.023267236,0.984834808
CGI_10009385,0.009613628,0.984834808
CGI_10012342,0.011068261,0.984834808
CGI_10018711,-0.016287192,0.984834808
CGI_10023893,0.018383779,0.984834808
CGI_10028292,-0.013730926,0.984834808
CGI_10002397,0.015400943,0.984850432
CGI_10014864,-0.013195298,0.984850432
CGI_10018964,-0.007505408,0.984850432
CGI_10022487,0.024427616,0.984850432
CGI_10024065,-0.006699153,0.984850432
CGI_10003122,0.0200061,0.98487547
CGI_10006689,0.024444734,0.98487547
CGI_10011590,0.015162714,0.98487547
CGI_10012776,0.007968573,0.98487547
CGI_10013150,-0.009721204,0.98487547
CGI_10013553,0.024514612,0.98487547
CGI_10014177,0.012717786,0.98487547
CGI_10014709,0.010999885,0.98487547
CGI_10015205,-0.016106468,0.98487547
CGI_10016124,0.023227584,0.98487547
CGI_10017113,0.024441027,0.98487547
CGI_10018703,-0.00926551,0.98487547
CGI_10020330,-0.010560099,0.98487547
CGI_10020754,-0.007804395,0.98487547
CGI_10022152,-0.013859573,0.98487547
CGI_10024876,-0.024416338,0.98487547
CGI_10012622,-0.014990239,0.984887832
CGI_10025803,-0.016829141,0.984887832
CGI_10001931,0.012094629,0.98497149
CGI_10002732,-0.023272984,0.98497149
CGI_10003530,0.013178287,0.98497149
CGI_10004523,-0.009513175,0.98497149
CGI_10005102,-0.024067356,0.98497149
CGI_10005209,-0.011934588,0.98497149
CGI_10005535,0.014372998,0.98497149
CGI_10007090,-0.018617079,0.98497149
CGI_10007383,0.010701768,0.98497149
CGI_10008580,0.011898954,0.98497149
CGI_10008713,-0.007846285,0.98497149
CGI_10008857,-0.010715515,0.98497149
CGI_10009088,-0.010570734,0.98497149
CGI_10009533,0.021676465,0.98497149
CGI_10009915,-0.015841443,0.98497149
CGI_10010062,-0.019541652,0.98497149
CGI_10010280,0.021985525,0.98497149
CGI_10010900,-0.023787431,0.98497149
CGI_10010905,-0.013985628,0.98497149
CGI_10011101,0.01331148,0.98497149
CGI_10011131,0.023941512,0.98497149
CGI_10011381,0.014288278,0.98497149
CGI_10011684,-0.01772163,0.98497149
CGI_10012574,-0.008429155,0.98497149
CGI_10014509,0.024103595,0.98497149
CGI_10018029,-0.017638347,0.98497149
CGI_10018999,-0.023481675,0.98497149
CGI_10019696,-0.007778306,0.98497149
CGI_10022822,0.021604675,0.98497149
CGI_10022891,0.01524338,0.98497149
CGI_10023620,0.022919457,0.98497149
CGI_10024566,0.015024022,0.98497149
CGI_10027289,-0.015265125,0.98497149
CGI_10028697,-0.013750193,0.98497149
CGI_10028709,0.021406424,0.98497149
CGI_10012285,0.016065591,0.985008741
CGI_10006483,0.021709162,0.985013896
CGI_10009911,-0.023627967,0.985088592
CGI_10012592,0.023588622,0.985105044
CGI_10027520,0.016739189,0.985105044
CGI_10023572,-0.012635135,0.98519341
CGI_10013334,-0.008203353,0.985231337
CGI_10002928,0.014892567,0.985247194
CGI_10007463,0.015596215,0.985247194
CGI_10007989,-0.02172003,0.985247194
CGI_10015416,0.011552019,0.985247194
CGI_10022488,0.018769274,0.985247194
CGI_10003059,-0.009495232,0.985281659
CGI_10004632,-0.021178213,0.985281659
CGI_10006105,0.009304888,0.985281659
CGI_10018082,0.006937913,0.985281659
CGI_10023635,0.023401335,0.985281659
CGI_10026235,-0.023262148,0.985281659
CGI_10007398,-0.012538744,0.985346055
CGI_10021164,0.012082826,0.985348602
CGI_10026605,0.007234382,0.985412353
CGI_10010853,0.013861509,0.985422644
CGI_10028574,-0.00727121,0.98545488
CGI_10011722,-0.015521223,0.985494794
CGI_10025003,0.011566868,0.985556307
CGI_10002810,0.022423024,0.985614539
CGI_10003157,0.01250368,0.985614539
CGI_10003777,0.008741723,0.985614539
CGI_10005384,0.014148125,0.985614539
CGI_10005709,-0.007901735,0.985614539
CGI_10007483,-0.006791622,0.985614539
CGI_10009133,-0.01059412,0.985614539
CGI_10009924,-0.007345985,0.985614539
CGI_10012834,-0.0156432,0.985614539
CGI_10014209,-0.013366821,0.985614539
CGI_10014765,-0.012426317,0.985614539
CGI_10015418,-0.017458282,0.985614539
CGI_10016480,-0.022698064,0.985614539
CGI_10016821,-0.016780718,0.985614539
CGI_10020195,0.01022833,0.985614539
CGI_10022110,-0.014748646,0.985614539
CGI_10025281,0.021860052,0.985614539
CGI_10025488,-0.013542419,0.985614539
CGI_10026163,0.021849696,0.985614539
CGI_10026188,0.012067422,0.985614539
CGI_10027318,-0.015259716,0.985614539
CGI_10027789,0.018824018,0.985614539
CGI_10024531,-0.02265419,0.985652306
CGI_10016657,0.007523168,0.985827905
CGI_10009876,0.009702398,0.985870213
CGI_10016467,0.018788885,0.985870213
CGI_10021462,-0.009611882,0.985870213
CGI_10022845,-0.008302264,0.985870213
CGI_10024730,0.00717196,0.985870213
CGI_10005022,0.019479457,0.985876959
CGI_10022500,-0.010786336,0.985886922
CGI_10007253,-0.009417173,0.98590572
CGI_10024833,-0.014849937,0.98590572
CGI_10009938,0.020170424,0.985950579
CGI_10011484,0.011911218,0.986154393
CGI_10014991,-0.010360788,0.986154393
CGI_10016296,0.0223087,0.986154393
CGI_10019459,0.013549074,0.986154393
CGI_10028696,-0.007347696,0.986154393
CGI_10019533,-0.009621858,0.986177948
CGI_10004723,-0.022220041,0.986267636
CGI_10003407,0.012689993,0.986271144
CGI_10005948,-0.014910248,0.986271144
CGI_10008438,-0.02212832,0.986271144
CGI_10012726,-0.008640135,0.986271144
CGI_10017291,-0.019659101,0.986271144
CGI_10017697,0.017875155,0.986271144
CGI_10018415,0.010130861,0.986271144
CGI_10020144,-0.020073247,0.986271144
CGI_10020356,-0.01991369,0.986271144
CGI_10020443,0.012877347,0.986271144
CGI_10021235,0.00883715,0.986271144
CGI_10023439,-0.006060132,0.986271144
CGI_10023752,0.01643437,0.986271144
CGI_10023861,-0.021823296,0.986271144
CGI_10024235,0.013454878,0.986271144
CGI_10027972,-0.008348973,0.986271144
CGI_10016915,-0.020471453,0.986290672
CGI_10003423,-0.006730219,0.986336578
CGI_10004588,-0.010535356,0.986336578
CGI_10012585,0.010467454,0.986336578
CGI_10013890,-0.016957233,0.986336578
CGI_10006978,-0.009630149,0.986439734
CGI_10007320,0.011945095,0.986512854
CGI_10017823,-0.005839149,0.986512854
CGI_10020220,-0.014978395,0.986512854
CGI_10015479,0.021604571,0.986562689
CGI_10009326,-0.006743219,0.98657059
CGI_10004079,0.01149012,0.986589342
CGI_10018024,0.011352973,0.986589342
CGI_10001535,0.016535354,0.986676398
CGI_10007327,-0.014696293,0.986676398
CGI_10001762,-0.020602416,0.986826788
CGI_10003916,-0.021482831,0.986826788
CGI_10016816,0.01738814,0.986826788
CGI_10019299,-0.011044981,0.986826788
CGI_10022729,0.006428384,0.986826788
CGI_10026990,-0.011038864,0.986826788
CGI_10003654,-0.020707785,0.986874128
CGI_10007635,-0.021142113,0.986874128
CGI_10012318,0.013976908,0.986874128
CGI_10015396,-0.007497432,0.986874128
CGI_10017138,0.012854132,0.986874128
CGI_10018867,0.008674122,0.986874128
CGI_10024701,-0.015688441,0.986874128
CGI_10026729,-0.010297731,0.986874128
CGI_10028910,-0.017802046,0.986874128
CGI_10013929,0.013006072,0.986917419
CGI_10002025,-0.008266071,0.986930681
CGI_10000879,-0.010534352,0.987018171
CGI_10000886,0.010098832,0.987018171
CGI_10001325,0.008013841,0.987018171
CGI_10001439,-0.020040856,0.987018171
CGI_10002980,0.018155718,0.987018171
CGI_10003542,-0.011104759,0.987018171
CGI_10006404,-0.018914299,0.987018171
CGI_10007634,0.01718195,0.987018171
CGI_10010010,0.007962987,0.987018171
CGI_10011477,-0.019199117,0.987018171
CGI_10014169,-0.019582892,0.987018171
CGI_10015915,-0.008540776,0.987018171
CGI_10020471,0.010983367,0.987018171
CGI_10023505,-0.012228868,0.987018171
CGI_10024846,0.009641359,0.987018171
CGI_10028547,0.019798489,0.987018171
CGI_10008402,-0.010028343,0.987052805
CGI_10010132,0.016082262,0.987071328
CGI_10006013,-0.010094859,0.987077645
CGI_10020432,-0.006569359,0.987091831
CGI_10027964,-0.017978763,0.987176391
CGI_10002153,-0.011786834,0.987231628
CGI_10003191,0.006842297,0.987231628
CGI_10004614,0.020251217,0.987231628
CGI_10009151,0.018295293,0.987231628
CGI_10012298,0.013951154,0.987231628
CGI_10013805,-0.006994755,0.987231628
CGI_10014007,0.014741087,0.987231628
CGI_10014784,-0.011805191,0.987231628
CGI_10016386,0.020027887,0.987231628
CGI_10021716,-0.008163215,0.987231628
CGI_10026834,0.018540065,0.987231628
CGI_10027713,0.016159715,0.987231628
CGI_10003118,-0.016453285,0.987321889
CGI_10002507,-0.019196585,0.987747367
CGI_10004429,-0.012879687,0.987747367
CGI_10008997,-0.006077757,0.987747367
CGI_10019479,0.009034793,0.987747367
CGI_10022636,0.018825973,0.987747367
CGI_10027190,-0.008451016,0.987747367
CGI_10004768,0.008465073,0.987812407
CGI_10010175,0.009891277,0.987812407
CGI_10016519,0.008247473,0.987812407
CGI_10017728,0.019725761,0.987812407
CGI_10020225,-0.019690127,0.987812407
CGI_10028195,0.013248788,0.987812407
CGI_10001190,-0.008529822,0.987939922
CGI_10002350,-0.00974831,0.987939922
CGI_10002422,0.019255707,0.987939922
CGI_10003369,-0.013471198,0.987939922
CGI_10009070,0.008697227,0.987939922
CGI_10012416,0.015750733,0.987939922
CGI_10015870,-0.017320431,0.987939922
CGI_10018499,-0.00583756,0.987939922
CGI_10021813,-0.019887847,0.988071525
CGI_10018572,-0.009451998,0.988083954
CGI_10015291,0.017596963,0.988086952
CGI_10018187,0.015496873,0.988086952
CGI_10021434,0.012395119,0.988086952
CGI_10024992,0.00781382,0.988086952
CGI_10005029,0.017869481,0.988087266
CGI_10008943,-0.01523313,0.988105239
CGI_10003462,0.016873284,0.988165544
CGI_10026487,-0.018788936,0.988173987
CGI_10020402,0.016023306,0.988190227
CGI_10000747,0.012730965,0.988193798
CGI_10008304,-0.019605208,0.988193798
CGI_10008578,0.019508197,0.988193798
CGI_10022928,-0.006563691,0.988193798
CGI_10002178,-0.01770753,0.988254906
CGI_10009479,-0.019579207,0.988254906
CGI_10000360,-0.01765324,0.988405894
CGI_10003616,0.005870633,0.988405894
CGI_10004241,-0.007928564,0.988405894
CGI_10012426,0.018883396,0.988405894
CGI_10012444,0.010098465,0.988405894
CGI_10022552,0.009558371,0.988405894
CGI_10026835,0.007887943,0.988405894
CGI_10014297,0.018926174,0.988506108
CGI_10028483,-0.007511043,0.988506108
CGI_10014430,-0.010121531,0.98858532
CGI_10011959,0.006775057,0.988640895
CGI_10016967,-0.018931447,0.988640895
CGI_10017355,0.011486897,0.988640895
CGI_10027679,-0.008618667,0.988640895
CGI_10022129,-0.010682257,0.988725007
CGI_10013389,0.018572581,0.988791761
CGI_10015704,0.007569918,0.988791761
CGI_10005905,-0.018794116,0.988804588
CGI_10002938,-0.015083503,0.988817887
CGI_10005522,-0.011697119,0.988817887
CGI_10007200,0.009397826,0.988817887
CGI_10009497,-0.012431903,0.988817887
CGI_10009624,0.011826988,0.988817887
CGI_10010572,-0.010850509,0.988817887
CGI_10011937,-0.008183171,0.988817887
CGI_10012837,-0.016730838,0.988817887
CGI_10013455,0.009599718,0.988817887
CGI_10016147,0.010285061,0.988817887
CGI_10016828,0.018255906,0.988817887
CGI_10023183,-0.008192509,0.988817887
CGI_10023601,-0.0079464,0.988817887
CGI_10023709,-0.008503146,0.988817887
CGI_10023777,-0.017844213,0.988817887
CGI_10025174,-0.010692362,0.988817887
CGI_10004491,0.010274409,0.988843385
CGI_10028456,0.008590115,0.988889329
CGI_10007825,-0.018650522,0.988904497
CGI_10018130,-0.009641505,0.988904497
CGI_10014052,-0.007484391,0.98894836
CGI_10002981,-0.00952287,0.988988554
CGI_10005469,-0.014829355,0.988988554
CGI_10006530,-0.017419935,0.988988554
CGI_10006641,0.017406159,0.988988554
CGI_10008019,-0.005908235,0.988988554
CGI_10008813,-0.006827789,0.988988554
CGI_10009521,0.017776673,0.988988554
CGI_10010504,0.018345211,0.988988554
CGI_10011236,0.016302393,0.988988554
CGI_10012869,-0.016524495,0.988988554
CGI_10013094,0.015274053,0.988988554
CGI_10013108,-0.006872502,0.988988554
CGI_10019143,0.018137018,0.988988554
CGI_10019398,-0.017067194,0.988988554
CGI_10023812,0.01820123,0.988988554
CGI_10023913,-0.008794405,0.988988554
CGI_10024391,0.015843832,0.988988554
CGI_10026691,0.01593291,0.988988554
CGI_10027074,0.018416981,0.988988554
CGI_10027462,-0.006301195,0.988988554
CGI_10001434,-0.018162478,0.989030946
CGI_10001377,-0.016157448,0.989069997
CGI_10004520,0.008383415,0.989069997
CGI_10008287,0.016635722,0.989069997
CGI_10019910,0.014792181,0.989069997
CGI_10022439,0.009087577,0.989069997
CGI_10024306,-0.012363156,0.989069997
CGI_10028701,-0.005191057,0.989069997
CGI_10026861,-0.018081526,0.989113801
CGI_10027647,-0.018194176,0.989113801
CGI_10013469,0.012171711,0.989125637
CGI_10014333,-0.017932449,0.989125637
CGI_10003763,0.006236154,0.989382216
CGI_10001401,0.017022154,0.989430128
CGI_10004757,-0.008303992,0.989430128
CGI_10004866,0.00859467,0.989430128
CGI_10011699,0.010066164,0.989430128
CGI_10015228,-0.017061149,0.989430128
CGI_10017733,0.0178483,0.989430128
CGI_10020474,-0.005466441,0.989430128
CGI_10025806,-0.005078635,0.989430128
CGI_10008381,0.017721343,0.989561804
CGI_10011835,-0.017520536,0.989561804
CGI_10015045,-0.006926473,0.989561804
CGI_10016607,-0.012240815,0.989561804
CGI_10009225,0.007284311,0.989626468
CGI_10013895,-0.012422569,0.989626468
CGI_10017660,-0.008081721,0.989626468
CGI_10014284,0.010370013,0.98964135
CGI_10017143,-0.005556867,0.98964135
CGI_10001878,-0.016450038,0.989731339
CGI_10022391,-0.017093599,0.989731339
CGI_10027947,-0.01570582,0.989861321
CGI_10008538,0.01473991,0.989880243
CGI_10017105,0.007347232,0.989919233
CGI_10001389,0.012210853,0.989938178
CGI_10002419,0.010430516,0.990003866
CGI_10002615,0.014758963,0.990004151
CGI_10011718,-0.01588892,0.990004151
CGI_10001280,-0.012407613,0.990133323
CGI_10001699,0.010578988,0.990133323
CGI_10002452,0.013102349,0.990133323
CGI_10002788,0.009283183,0.990133323
CGI_10010982,0.01111231,0.990133323
CGI_10011610,0.01714295,0.990133323
CGI_10011999,-0.016334299,0.990133323
CGI_10013013,0.00874937,0.990133323
CGI_10013392,-0.017168947,0.990133323
CGI_10014848,-0.013473296,0.990133323
CGI_10017255,0.005290695,0.990133323
CGI_10019291,0.008214101,0.990133323
CGI_10021670,-0.012723575,0.990133323
CGI_10022239,0.005255358,0.990133323
CGI_10024460,0.008959665,0.990133323
CGI_10027346,-0.007462614,0.990133323
CGI_10003648,0.015159512,0.990184637
CGI_10004089,0.016589152,0.990184637
CGI_10004466,-0.01571844,0.990184637
CGI_10007866,0.00511722,0.990184637
CGI_10008169,-0.016560182,0.990184637
CGI_10008243,0.015166376,0.990184637
CGI_10008426,0.015633918,0.990184637
CGI_10009531,-0.007667915,0.990184637
CGI_10009789,-0.009859064,0.990184637
CGI_10013151,0.007094771,0.990184637
CGI_10014323,-0.005488139,0.990184637
CGI_10014422,-0.013385586,0.990184637
CGI_10015491,-0.015891619,0.990184637
CGI_10016079,0.016551743,0.990184637
CGI_10017027,0.013401239,0.990184637
CGI_10017269,0.0104798,0.990184637
CGI_10018003,-0.006112737,0.990184637
CGI_10019212,-0.016612186,0.990184637
CGI_10020546,0.015773299,0.990184637
CGI_10022873,-0.016897316,0.990184637
CGI_10005678,0.013352718,0.990196983
CGI_10003154,0.006334757,0.990233898
CGI_10003541,-0.006311695,0.990233898
CGI_10004174,-0.008095201,0.990233898
CGI_10005804,0.006363568,0.990233898
CGI_10008179,0.009421199,0.990233898
CGI_10010329,-0.010613597,0.990233898
CGI_10010756,-0.015273099,0.990233898
CGI_10011542,-0.007488139,0.990233898
CGI_10016753,-0.007418075,0.990233898
CGI_10017951,-0.016415845,0.990233898
CGI_10020276,0.005665425,0.990233898
CGI_10021578,-0.016485641,0.990233898
CGI_10022267,0.016491298,0.990233898
CGI_10023309,0.005848941,0.990233898
CGI_10023653,0.015690327,0.990233898
CGI_10024774,0.006300814,0.990233898
CGI_10025490,0.010140362,0.990233898
CGI_10025654,-0.007171422,0.990233898
CGI_10025861,0.012433225,0.990233898
CGI_10026035,-0.008254787,0.990233898
CGI_10003266,-0.009695027,0.990284788
CGI_10014382,0.015486175,0.990284788
CGI_10006833,0.009039293,0.990493879
CGI_10015403,0.011648792,0.990493879
CGI_10015490,-0.009064845,0.990493879
CGI_10022511,-0.016113991,0.990493879
CGI_10023870,0.016196812,0.990493879
CGI_10028878,-0.007275966,0.990733414
CGI_10016962,0.014985015,0.990739814
CGI_10020217,-0.012045676,0.990739814
CGI_10020541,-0.008346142,0.990794706
CGI_10014479,-0.011027781,0.990800377
CGI_10016900,0.012486038,0.990828786
CGI_10013471,-0.015867862,0.990856333
CGI_10025882,0.008914628,0.990899808
CGI_10001339,0.013690554,0.990934958
CGI_10012136,-0.014543296,0.990934958
CGI_10023658,0.006441074,0.990934958
CGI_10026252,0.004519426,0.990934958
CGI_10028147,0.004988642,0.990934958
CGI_10028506,-0.009747099,0.990934958
CGI_10028630,-0.005196901,0.990934958
CGI_10007214,0.01019883,0.991145767
CGI_10014401,0.015660706,0.991200511
CGI_10016977,-0.009050192,0.991272893
CGI_10001411,0.015378772,0.991280237
CGI_10005512,-0.015591465,0.991280237
CGI_10006997,0.008004281,0.991280237
CGI_10010865,0.012749406,0.991280237
CGI_10018654,0.007794801,0.991280237
CGI_10014949,0.010163765,0.991286509
CGI_10019431,-0.009932902,0.991286509
CGI_10022780,0.006938983,0.991286509
CGI_10000106,-0.012258611,0.991500502
CGI_10001801,0.013869304,0.991500502
CGI_10002488,-0.013724851,0.991500502
CGI_10003700,-0.005634878,0.991500502
CGI_10003880,0.011930499,0.991500502
CGI_10004217,-0.015151864,0.991500502
CGI_10004841,0.004967325,0.991500502
CGI_10011509,-0.007295886,0.991500502
CGI_10011683,0.015363488,0.991500502
CGI_10012119,-0.014570446,0.991500502
CGI_10013326,-0.007937614,0.991500502
CGI_10017741,-0.005590795,0.991500502
CGI_10017848,0.014232116,0.991500502
CGI_10020338,-0.015195394,0.991500502
CGI_10020716,-0.009990039,0.991500502
CGI_10021784,0.014238924,0.991500502
CGI_10011825,-0.014226316,0.991504477
CGI_10000085,0.005080247,0.991666287
CGI_10001565,-0.011912304,0.991666287
CGI_10002359,0.005250295,0.991666287
CGI_10003365,0.015068267,0.991666287
CGI_10003638,-0.007020496,0.991666287
CGI_10003703,-0.013273152,0.991666287
CGI_10003994,-0.012033593,0.991666287
CGI_10004159,0.014382711,0.991666287
CGI_10004843,0.006991516,0.991666287
CGI_10005743,0.014739832,0.991666287
CGI_10006004,0.009258388,0.991666287
CGI_10006524,0.014735245,0.991666287
CGI_10008172,-0.004123207,0.991666287
CGI_10008684,-0.005397699,0.991666287
CGI_10008811,-0.005333635,0.991666287
CGI_10010114,0.012804418,0.991666287
CGI_10010386,-0.004712682,0.991666287
CGI_10010387,-0.008548467,0.991666287
CGI_10010743,-0.014588864,0.991666287
CGI_10011707,0.00624753,0.991666287
CGI_10011917,-0.005499603,0.991666287
CGI_10014763,0.010123854,0.991666287
CGI_10015662,-0.009314897,0.991666287
CGI_10016015,-0.005264814,0.991666287
CGI_10016250,-0.004729174,0.991666287
CGI_10016486,-0.006792369,0.991666287
CGI_10018019,0.004582797,0.991666287
CGI_10018967,0.014704323,0.991666287
CGI_10019019,0.006096893,0.991666287
CGI_10019290,0.00994369,0.991666287
CGI_10020148,-0.013782885,0.991666287
CGI_10020465,0.008392898,0.991666287
CGI_10021096,-0.012883558,0.991666287
CGI_10021181,-0.014123431,0.991666287
CGI_10021217,-0.005365949,0.991666287
CGI_10022297,-0.013942021,0.991666287
CGI_10024318,-0.013897662,0.991666287
CGI_10024618,0.012739942,0.991666287
CGI_10025380,-0.014002782,0.991666287
CGI_10026343,-0.008615118,0.991666287
CGI_10026486,-0.009184083,0.991666287
CGI_10026571,0.012528984,0.991666287
